customer_id,FullName,Segment,City,State,Country
5002,Harold          Howell        , Corporate       , Riverside           , CA            , EE. UU.         
5003,Larry           Peterson      , Corporate       , Buena Park          , CA            , EE. UU.         
5004,Mary            Lester        , Corporate       , Salina              , KS            , EE. UU.         
5005,Joshua          Mckenzie      , Corporate       , Mililani            , HI            , EE. UU.         
5006,Mary            Lewis         , Corporate       , Ontario             , CA            , EE. UU.         
5007,Mary            Clay          , Corporate       , Arlington Heights   , IL            , EE. UU.         
5008,Mary            Briggs        , Corporate       , Philadelphia        , PA            , EE. UU.         
5009,Emily           May           , Corporate       , Brandon             , FL            , EE. UU.         
5010,Howard          Smith         , Corporate       , Winnetka            , CA            , EE. UU.         
5011,Mary            Chapman       , Corporate       , Enfield             , CT            , EE. UU.         
5012,William         Clay          , Corporate       , West Chester        , PA            , EE. UU.         
5013,Mary            Coleman       , Corporate       , Diamond Bar         , CA            , EE. UU.         
5014,Margaret        Smith         , Corporate       , Round Rock          , TX            , EE. UU.         
5015,Jason           Smith         , Corporate       , East Lansing        , MI            , EE. UU.         
5016,Amanda          Smith         , Corporate       , Ballwin             , MO            , EE. UU.         
5017,Mary            Jones         , Corporate       , La Mirada           , CA            , EE. UU.         
5018,Carolyn         Weaver        , Corporate       , Honolulu            , HI            , EE. UU.         
5019,Mary            Smith         , Corporate       , Rancho Cucamonga    , CA            , EE. UU.         
5020,Jennifer        Frost         , Corporate       , Fayetteville        , NC            , EE. UU.         
5021,Mary            Smith         , Corporate       , Wheeling            , WV            , EE. UU.         
5022,John            Russell       , Corporate       , Brooklyn            , NY            , EE. UU.         
5023,Edward          Myers         , Corporate       , Visalia             , CA            , EE. UU.         
5024,Janice          Thomas        , Corporate       , Chicago             , IL            , EE. UU.         
5025,Douglas         Davenport     , Corporate       , Fort Lauderdale     , FL            , EE. UU.         
5026,Mary            Hawkins       , Corporate       , Longview            , WA            , EE. UU.         
5027,Ashley          Smith         , Corporate       , Pekin               , IL            , EE. UU.         
5028,Matthew         Braun         , Corporate       , Webster             , NY            , EE. UU.         
5029,Gregory         Hoffman       , Corporate       , Ewa Beach           , HI            , EE. UU.         
5030,Elizabeth       Smith         , Corporate       , Bloomfield          , NJ            , EE. UU.         
5031,Mary            Cisneros      , Corporate       , Chillicothe         , OH            , EE. UU.         
5032,John            Smith         , Corporate       , Elgin               , IL            , EE. UU.         
5033,Mary            Smith         , Corporate       , Indianapolis        , IN            , EE. UU.         
5034,Sarah           Smith         , Corporate       , Lansdale            , PA            , EE. UU.         
5035,Stephanie       Smith         , Corporate       , Gardena             , CA            , EE. UU.         
5036,Timothy         Curtis        , Corporate       , Mount Prospect      , IL            , EE. UU.         
